,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
2753,492,13000000,Being John Malkovich,Being John Malkovich,Released,Ever wanted to be someone else? Now you can.,1999-09-30,112.0,"Fantasy,Drama,Comedy","Gramercy Pictures,Propaganda Films,Single Cell Pictures",United States of America,27.546914,22863596,7.3,1101,JohnCusack,SpikeJonze,,"individual,transvestism,sexual identity,witch,identity,subconsciousness,new identity,pet,chimp,puppeteer,appropriation of another human being,externally controlled action,married couple,brain,pet shop,door,secret love",en,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.","English,Français",1999.0,9.0,,
2754,25462,6000000,Two Can Play That Game,Two Can Play That Game,Released,,2001-09-07,90.0,"Comedy,Romance",Screen Gems,United States of America,2.2721299999999998,0,6.6,17,VivicaA.Fox,MarkBrown,,,en,"Vivica A. Fox sizzles as a woman scorned who plans to get her man back by any means necessary. In this comedy about players and those who ""get played."" As corporate overachiever and all-around fly chick Shanté Smith, Fox thinks she's got the goods to keep her slickster boyfriend (Morris Chestnut) from straying - until he discovers a greener pasture, Shanté's archrival (Gabrielle Union)",English,2001.0,9.0,,
2755,238603,13000000,Earth to Echo,Earth to Echo,Released,No one will ever believe our story.,2014-06-14,89.0,"Family,Adventure,Science Fiction","Walt Disney Studios Motion Pictures,Panay Films",United States of America,17.371326999999997,45300000,5.7,290,TeoHalm,DaveGreen,,"alien,found footage",en,"After a construction project begins digging in their neighborhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. When everyone around them refuses to take the messages seriously, the three embark on a secret adventure to crack the code and follow it to its source. But taking matters into their own hands gets the trio in way over their heads when they discover a mysterious being from another world who desperately needs their help. The epic, suspenseful and exciting journey that follows will change all of their lives forever.",English,2014.0,6.0,,
2756,10691,13000000,Crazy/Beautiful,Crazy/Beautiful,Released,When it's real. When it's right. Don't let anything stand in your way.,2001-06-29,99.0,"Drama,Romance","Touchstone Pictures,Ufland",United States of America,6.130096,16929123,6.6,96,KirstenDunst,JohnStockwell,,"lovesickness,jealousy,parents kids relationship,love of one's life,cutting the cord,forbidden love,kiss,crush,teenage crush,relationship,unhappiness",en,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.","Español,English",2001.0,6.0,,
2757,1251,19000000,Letters from Iwo Jima,Letters from Iwo Jima,Released,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,2006-12-19,141.0,"Action,Adventure,Drama,War","DreamWorks SKG,Amblin Entertainment,Malpaso Productions,Warner Bros.","Japan,United States of America",24.472479999999997,68673228,7.2,541,KenWatanabe,ClintEastwood,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html,"world war ii,cave,dying and death,pacific theater,japanese army,imperial japan",en,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","English,日本語",2006.0,12.0,,
2758,5172,13000000,The Astronaut Farmer,The Astronaut Farmer,Released,,2006-10-15,104.0,"Adventure,Comedy,Drama,Science Fiction",Polish Brothers Construction,United States of America,6.764436999999999,11130889,6.2,123,BillyBobThornton,MichaelPolish,http://theastronautfarmermovie.warnerbros.com/,"nasa,texas,dream,fbi,bankrupt,peasant,earth,farm,insanity,rocket,life's dream,spinner,space,independent film,astronaut,family",en,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred.",English,2006.0,10.0,,
2759,58680,13000000,Woo,Woo,Released,It's Woo's world.. we're just living in it.,1998-05-08,84.0,"Comedy,Romance","New Line Cinema,New Deal Productions,Gotham Entertainment Group",United States of America,1.750054,8026971,5.5,10,JadaPinkettSmith,DaisyvonScherlerMayer,,"blind date,love,manhattan, new york city,woman director",en,Gorgeous and extraverted Woo meets insecure and straight-laced law clerk Tim at a blind date.,English,1998.0,5.0,,
2760,264644,6000000,Room,Room,Released,Love knows no boundaries,2015-10-16,117.0,"Drama,Thriller","Téléfilm Canada,Film 4,Element Pictures,Irish Film Board,FilmNation Entertainment,No Trace Camping,A24,Elevation Pictures","Canada,Ireland",66.11334000000001,35401758,8.1,2757,BrieLarson,LennyAbrahamson,http://www.roomthemovie.com,"based on novel,carpet,isolation,kidnapping,imprisonment,grandparents,escape,hospital,dog,captive,mother son relationship,shed,skylight",en,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,English,2015.0,10.0,,
2761,14577,0,Dirty Work,Dirty Work,Released,Revenge is a dish best served DIRTY.,1998-06-12,82.0,Comedy,"Robert Simonds Productions,Metro-Goldwyn-Mayer (MGM)","Canada,United States of America",9.066881,0,6.5,66,NormMacdonald,BobSaget,,,en,"Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant. The dirty duo brings down a movie theater manager and hires hookers to pose as dead bodies during a live TV ad. When a wealthy developer hires the guys to trash a building (so that he can have it condemned), problems arise and a feud ensues.",English,1998.0,6.0,,
2762,11592,13000000,Serial Mom,Serial Mom,Released,"Every Mom Wants to Be Wanted, But Not For Murder One!",1994-04-13,95.0,"Comedy,Crime,Horror,Thriller","Savoy Pictures,Polar Entertainment",United States of America,6.170139,7820688,6.4,135,KathleenTurner,JohnWaters,,"housewife,protection,motherly love,evil mother,murder,independent film,perfection",en,"A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",English,1994.0,4.0,,
2763,16406,13000000,Dick,Dick,Released,The unmaking of the president,1999-08-04,94.0,Comedy,Columbia Pictures,"Canada,France,United States of America",4.7425370000000004,27500000,5.7,67,KirstenDunst,AndrewFleming,,"richard nixon,watergate,the white house",en,"Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal.","English,Français",1999.0,8.0,,
2764,19052,0,Light It Up,Light It Up,Released,,1999-11-04,99.0,"Drama,Thriller",,United States of America,1.212956,0,6.6,7,UsherRaymond,CraigBolotin,,,en,"On a winter day in a southside Queens high school, events collide and six students are suddenly in an armed standoff with the NYPD. At the school, classrooms freeze, teachers come and go, resources are scant.",English,1999.0,11.0,,
2765,3682,13000000,54,54,Released,You've never been anywhere until you've been here,1998-08-28,106.0,"Music,Drama","Redeemable Features,FilmColony,Miramax,Dollface",United States of America,11.880899000000001,16757163,5.5,135,RyanPhillippe,MarkChristopher,,"new york,sex,nightclub,money,drug,disco",en,"Shane, a Jersey boy with big dreams, crosses the river in hopes of finding a more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco, plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar – and a front-row seat at the most legendary party on the planet.",English,1998.0,8.0,,
2766,9683,0,Bubble Boy,Bubble Boy,Released,Life is an adventure. Don't blow it.,2001-08-24,84.0,"Adventure,Comedy,Drama,Romance",Touchstone Pictures,United States of America,10.131122999999999,0,5.1,163,JakeGyllenhaal,BlairHayes,,"lovesickness,niagara falls,crush,youth,illness",en,"Jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy -- bubble suit and all -- treks cross-country to stop her. Swoosie Kurtz, as Jimmy's overprotective mom, co-stars along with Fabio, who portrays the leader of a religious cult.",English,2001.0,8.0,,
2767,2084,13000000,Birthday Girl,Birthday Girl,Released,,2001-09-06,93.0,"Comedy,Crime,Thriller","HAL Films,Mirage Enterprises,Film4","United Kingdom,United States of America",5.831302,0,6.1,103,NicoleKidman,JezButterworth,,"female nudity,robbery,mail order bride,bank clerk",en,"A shy bank clerk orders a Russian mail order bride, and finds his life turned upside down.","English,Pусский",2001.0,9.0,,
2768,107811,13000000,21 & Over,21 & Over,Released,Finally.,2013-03-01,93.0,Comedy,"Relativity Media,Virgin Produced,Mandeville Films,SkyLand Entertainment",United States of America,35.522027,48065672,5.7,737,MilesTeller,"JonLucas,ScottMoore",,"alcohol,birthday,debauchery",en,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",English,2013.0,3.0,,
2769,2266,13000000,"Paris, je t'aime","Paris, je t'aime",Released,Fall in love with Paris 18 times.,2006-05-16,120.0,"Drama,Romance","Filmazure,Pirol Stiftung,Victoires International",France,10.573191,4857367,6.8,207,SteveBuscemi,"IsabelCoixet,ChristopherDoyle,TomTykwer,JoelCoen,EthanCoen,RichardLaGravenese,WesCraven,GusVanSant,VincenzoNatali,GurinderChadha,WalterSalles,AlfonsoCuarón,AlexanderPayne,GérardDepardieu,SylvainChomet,BrunoPodalydès,FrédéricAuburtin,OlivierAssayas,NobuhiroSuwa,OliverSchmitz,DanielaThomas",,"paris,city portrait,jazz,subway,new love,immigration,nanny,tourist,woman director",fr,"Olivier Assayas, Gus Van Sant, Wes Craven and Alfonso Cuaron are among the 20 distinguished directors who contribute to this collection of 18 stories, each exploring a different aspect of Parisian life. The colourful characters in this drama include a pair of mimes, a husband trying to chose between his wife and his lover, and a married man who turns to a prostitute for advice.","Español,Français,English,普通话,العربية",2006.0,5.0,,
2770,13074,0,Resurrecting the Champ,Resurrecting the Champ,Released,,2007-06-14,112.0,Drama,"Battleplan Productions,Yari Film Group,Alberta Film Entertainment,Phoenix Pictures",United States of America,4.898437,0,5.9,60,SamuelL.Jackson,RodLurie,,sport,en,"Up-and-coming sports reporter rescues a homeless man (""Champ"") only to discover that he is, in fact, a boxing legend believed to have passed away. What begins as an opportunity to resurrect Champ's story and escape the shadow of his father's success becomes a personal journey as the ambitious reporter reexamines his own life and his relationship with his family.",English,2007.0,6.0,,
2771,144340,13000000,Admission,Admission,Released,Let someone in.,2013-03-21,107.0,"Comedy,Drama,Romance",Focus Features,United States of America,17.632445999999998,18000000,5.4,304,TinaFey,PaulWeitz,,"princeton university,admissions",en,"Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",English,2013.0,3.0,,
2772,48217,0,The Widow of Saint-Pierre,La veuve de Saint-Pierre,Released,,2000-01-01,112.0,"Romance,Drama","Cinémaginaire Inc.,Epithete films,France2 Cinéma","France,Canada",1.7800650000000002,0,6.7,11,DanielAuteuil,PatriceLeconte,,"france,island,fisherman,love,revenge,murder,execution,19th century",en,"In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.",Français,2000.0,1.0,,
2773,28211,15000000,Chloe,Chloe,Released,"If the one you love was lying to you, how far would you go to find out the truth?",2009-03-25,96.0,"Drama,Thriller,Mystery","StudioCanal,Montecito Picture Company, The,Outpost Studios","France,United States of America,Canada",26.373864,8459458,5.9,498,JulianneMoore,AtomEgoyan,,"toronto,lesbian,remake of french film,suspicious wife,female doctor,playing piano",en,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",English,2009.0,3.0,,
2774,47502,13000000,Faithful,Faithful,Released,"A comedy about a wife, her husband and his hit man.",1996-04-03,91.0,"Comedy,Crime,Drama","New Line Cinema,Miramax Films",United States of America,1.6473349999999998,9789900,4.8,4,Cher,PaulMazursky,,"kitchen,female protagonist,bathtub,wedding anniversary,flashback",en,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",English,1996.0,4.0,,
2775,9950,13000000,Find Me Guilty,Find Me Guilty,Released,,2006-03-16,125.0,"Drama,Action,Comedy,Crime",Yari Film Group,"Germany,United States of America",12.321302000000001,2636637,6.5,138,VinDiesel,SidneyLumet,,"court case,staatsanwältin,family clan,gangster",en,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.","English,Polski",2006.0,3.0,,
2776,84892,13000000,The Perks of Being a Wallflower,The Perks of Being a Wallflower,Released,We are infinite.,2012-09-20,102.0,"Drama,Romance","Summit Entertainment,Mr. Mudd Production",United States of America,43.444134999999996,33400000,7.7,2968,LoganLerman,StephenChbosky,http://perks-of-being-a-wallflower.com/,"shyness,secret,narration,kiss,freshman,coming of age,teenage boy,high school student,first love,aunt nephew relationship,gay lead character,santa hat,lgbt teen,aunt nephew incest,based on young adult novel",en,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",English,2012.0,9.0,,
2777,24227,3000000,Excessive Force,Excessive Force,Released,You have the right to remain silent... permanently.,1993-05-14,87.0,Action,"New Line Cinema,Ian Page Productions,3 Arts Entertainment",United States of America,1.2791059999999999,1200000,4.5,10,ThomasIanGriffith,JonHess,,"police,shoulder holster,police shootout,shootout at a train station",en,"Chicago policeman Terry McCain is determined to put away mobster Sal DiMarco, who always gets acquitted on technicalities. While monitoring a drug sale, a shootout ensues, and one of Terry's fellow officers gets away with $3 million of Sal's money. Suspecting Terry took the cash, the mobster sends his men to kill Terry's brother, Dylan, and partner, Frankie Hawkins. Furious, Terry sets out to take his revenge by any means necessary.",English,1993.0,5.0,,
2778,9672,13000000,Infamous,Infamous,Released,There's more to the story than you know,2006-11-16,110.0,Drama,"Killer Films,Longfellow Pictures,Warner Independent Pictures (WIP),Jack and Henry Productions Inc.",United States of America,3.6808959999999997,1151330,6.4,60,SigourneyWeaver,DouglasMcGrath,,"killing,death penalty,kansas,author,murder hunt",en,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.","English,Deutsch",2006.0,11.0,,
2779,44853,0,The Claim,The Claim,Released,Everything has a price.,2000-12-29,120.0,"Drama,Romance,Western","Revolution Films,Arts Council of England,Alliance Atlantis Communications,Pathé Pictures International,Canal+,British Broadcasting Corporation (BBC),Grosvenor Park Productions,DB Entertainment","United Kingdom,Canada,France",2.996284,0,5.6,17,PeterMullan,MichaelWinterbottom,,,en,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",English,2000.0,12.0,,
2780,157544,13000000,The Vatican Tapes,The Vatican Tapes,Released,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",2015-07-24,91.0,"Thriller,Horror","Lakeshore Entertainment,Lionsgate,H2F Entertainment,Pantelion Films",United States of America,10.475368,1784763,4.6,243,,MarkNeveldine,,"exorcism,anti-christ,exorcist",en,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.","English,Deutsch",2015.0,7.0,,
2781,59678,14350531,Attack the Block,Attack the Block,Released,Inner City vs. Outer Space,2011-05-12,88.0,"Action,Comedy,Science Fiction","UK Film Council,Studio Canal,Film4",United Kingdom,30.952377000000002,3964682,6.3,733,NickFrost,JoeCornish,http://attacktheblock.com/,"street gang,fireworks,chase,meteor,playground,arrest,cannabis,moped,car set on fire,car crash,alien,social satire,crime,race,naive children",en,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,English,2011.0,5.0,,
2782,79777,10000000,In the Land of Blood and Honey,In the Land of Blood and Honey,Released,Love can change what we want… war can change who we are,2011-12-23,127.0,"Drama,Romance,War",FilmDistrict,United States of America,4.267466000000001,303877,5.8,45,ZanaMarjanović,AngelinaJolie,http://www.inthelandofbloodandhoney.com/,"muslim,sister sister relationship,sarajevo,bosnian war of 1992-1995,violence,united nations,woman director",en,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.","Bosanski,Hrvatski,English,Srpski",2011.0,12.0,,
2783,158011,13000000,The Call,The Call,Released,There are 188 million 911 calls a year. This one made it personal.,2013-03-14,94.0,"Crime,Thriller","TriStar Pictures,WWE Studios,Troika Pictures,Emergency Films,Apotheosis Media Group,Amasia Entertainment",United States of America,34.532418,68572378,6.6,1257,HalleBerry,BradAnderson,http://www.call-movie.com/,"underground,gas station,kidnapping,murder,suspense,serial killer,american flag,multiple stabbings,violence,person on fire,cell phone,psycho",en,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",English,2013.0,3.0,,
2784,407887,0,Operation Chromite,인천상륙작전,Released,The Odds Were 5000 to 1 … One was all They Needed.,2016-07-27,110.0,"History,Drama,War,Action",Taewon Entertainment,South Korea,6.116436,0,5.8,29,LeeJung-jae,JohnH.Lee,,"korea,fictionalized history,operation ""trudy jackson"",general douglas macarthur,operation x-ray,incheon",ko,A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,"English,한국어/조선말",2016.0,7.0,,
2785,17043,0,The Crocodile Hunter: Collision Course,The Crocodile Hunter: Collision Course,Released,His First Big-Screen Adventure!,2002-07-26,90.0,"Family,Action,Adventure","Cheyenne Enterprises,Discovery Channel Pictures,Metro-Goldwyn-Mayer (MGM),J&M Entertainment,Animal Planet,Winchester Films,Best Picture Show Company, The","Australia,United States of America",1.7149720000000002,33082548,5.3,34,SteveIrwin,JohnStainton,,crocodile,en,"Aussie adventurer Steve Irwin aka The Crocodile Hunter has avoided the death-roll and nabbed another feisty croc, hoping to save it from poachers. What Steve doesn't know is that the crocodile has innocently swallowed a top secret US satellite beacon, and the poachers are actually American special agents sent to retrieve it. Crikey! In the Outback and through the bush with his wife Terri's ever-present commentary ringing out over the countryside (""That was a close one, Steve!""), the Crocodile Hunter is out to save the gorgeous croc and relocate him. It won't be easy, but if he can handle bird-eating spiders and venomous snakes without getting bitten, gun-wielding agents shouldn't be too much of a problem.",English,2002.0,7.0,,
2786,8952,13000000,I Love You Phillip Morris,I Love You Phillip Morris,Released,The Conman who wouldn't go straight.,2009-01-18,98.0,"Comedy,Drama,Romance",EuropaCorp,United States of America,19.664699,10652035,6.4,503,JimCarrey,"GlennFicarra,JohnRequa",,"judge,small town,con man,fraud,jail,white collar criminal",en,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",English,2009.0,1.0,,
2787,62204,12000000,Quest for Fire,La Guerre du feu,Released,,1981-12-15,100.0,"Adventure,Drama","Belstar Productions,Stéphan Films","Canada,France,United States of America",6.537986,55260558,7.1,109,EverettMcGill,Jean-JacquesAnnaud,,"stone age,cavemen,prehistoric adventure,prehistoric times,prehistoric man",xx,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.",No Language,1981.0,12.0,,
2788,13435,12500000,Antwone Fisher,Antwone Fisher,Released,Antwone Fisher is at war... with himself.,2002-12-19,120.0,"Drama,Romance","Fox Searchlight Pictures,Mundy Lane Entertainment",United States of America,13.349012,23367586,6.7,137,DerekLuke,DenzelWashington,,"u.s. navy,biography",en,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.","English,日本語,Pусский,Español",2002.0,12.0,,
2789,17187,0,The Emperor's Club,The Emperor's Club,Released,In everyone's life there's that one person who makes all the difference.,2002-11-22,108.0,"Drama,Romance",Universal Pictures,United States of America,6.796079,0,6.9,96,KevinKline,MichaelHoffman,,,en,"William Hundert is a passionate and principled Classics professor who finds his tightly-controlled world shaken and inexorably altered when a new student, Sedgewick Bell, walks into his classroom. What begins as a fierce battle of wills gives way to a close student-teacher relationship, but results in a life lesson for Hundert that will still haunt him a quarter of a century later.",English,2002.0,11.0,,
2790,319,12500000,True Romance,True Romance,Released,"Stealing, Cheating, Killing. Who said romance was dead?",1993-09-09,120.0,"Action,Thriller,Crime,Romance","Davis-Films,August Entertainment,Warner Bros.,Morgan Creek Productions",United States of America,35.268557,12281551,7.5,749,ChristianSlater,TonyScott,,"father son relationship,film producer,mexican standoff,loss of father,cocaine,love,mafia,los angeles,drug,illegal prostitution,gun violence",en,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.","English,Italiano",1993.0,9.0,,
2791,59457,3100000,Womb,Womb,Released,What are the consequences of giving birth to your dead boyfriend?,2010-07-15,111.0,"Romance,Science Fiction",Razor Film Produktion GmbH,"Germany,France,Hungary",7.453347,0,5.9,92,EvaGreen,BenedekFliegauf,,,en,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",English,2010.0,7.0,,
2792,9504,12500000,Glengarry Glen Ross,Glengarry Glen Ross,Released,Lie. Cheat. Steal. All in a day’s work.,1992-09-15,100.0,"Crime,Drama,Mystery","New Line Cinema,GGR,Zupnik Cinema Group II",United States of America,13.939054,10725228,7.5,323,AlPacino,JamesFoley,,"robbery,office,shop,estate agent,company,contest,cowardliness,cult film,real estate,pressure,neo-noir",en,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",English,1992.0,9.0,,
2793,37414,13000000,The Killer Inside Me,The Killer Inside Me,Released,Nobody See's It Coming,2010-02-19,109.0,"Crime,Drama,Thriller","Revolution Films,Indion Entertainment Group",United States of America,11.892615,0,6.0,173,CaseyAffleck,MichaelWinterbottom,http://www.killerinsideme.com/,"sheriff,crime fighter",en,"Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": he is a brilliant, but disturbed sociopathic sadist.",English,2010.0,2.0,,
2794,6217,0,Cat People,Cat People,Released,They are something more than lovers who are about to become something less than human.,1982-04-02,118.0,"Drama,Fantasy,Horror,Thriller","Universal Pictures,RKO Pictures",United States of America,5.69872,0,6.0,94,NastassjaKinski,PaulSchrader,,"shotgun,attack,lingerie,held captive,incest,dissection,jungle cat,erotic movie",en,"After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",English,1982.0,4.0,,
2795,26688,12500000,Sorority Row,Sorority Row,Released,The Sisters of Theta Pi Are Dying To Keep a Secret.,2009-09-09,101.0,"Horror,Mystery,Thriller","Summit Entertainment,Karz Entertainment",United States of America,8.780512,27206120,5.4,177,RumerWillis,StewartHendler,,"female nudity,graduation,serial killer,blood,slasher,killer,horror movie remade,sorority house,axe",en,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",English,2009.0,9.0,,
2796,43867,0,The Prisoner of Zenda,The Prisoner of Zenda,Released,The most thrilling swordfight ever filmed...,1937-09-03,101.0,"Adventure,Drama,Romance","United Artists,Selznick International Pictures",United States of America,4.021389,0,8.4,11,RonaldColman,"JohnCromwell,W.S.VanDyke",,"kidnapping,coronation,villain,kingdom,heir to the throne,royalty,mistaken identity,king,identity swap,monarch,lookalikes,beautiful princess",en,"An Englishman on a Ruritarian holiday must impersonate the king when the rightful monarch, a distant cousin, is drugged and kidnapped.","Español,English",1937.0,9.0,,
2797,6615,12000000,Lars and the Real Girl,Lars and the Real Girl,Released,The search for true love begins outside the box.,2007-10-12,106.0,"Comedy,Romance,Drama","Sidney Kimmel Entertainment,Metro-Goldwyn-Mayer (MGM),Lars Productions",United States of America,15.817096,11293663,7.1,509,RyanGosling,CraigGillespie,http://www.larsandtherealgirl-themovie.com/,"garage,lone wolf,dying and death,loss,delusion,puppet,doll",en,"Sometimes you find love where you'd least expect it. Just ask Lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named Bianca. Lars is completely content with his artificial girlfriend, but when he develops feelings for Margo, an attractive co-worker, Lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love.","English,Español",2007.0,10.0,,
2798,14574,12500000,The Boy in the Striped Pyjamas,The Boy in the Striped Pyjamas,Released,"Lines may divide us, but hope will unite us.",2008-05-07,94.0,"War,Drama","Miramax Films,BBC Films,Heyday Films","United Kingdom,United States of America",34.821222999999996,20416563,7.7,1451,AsaButterfield,MarkHerman,,"nationalism,concentration camp,world war ii,gas chamber,nazis,concentration camp prisoner",en,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",English,2008.0,5.0,,
